FAKULTA_SP,ROK_NAR,STAT_OBCANSTVI,PSC_BYDL,PSC_CIZI,OBEC_BYDLISTE,OBEC_CIZI,STAT_BYDLISTE,NAZEV_S_SKOLY,STAT_S_SKOLY,ADRESA_S_SKOLY,CIS_OBORU,MATURITA,STRED_SKOLA_CIZI,STRED_SKOLA_CIZI_MISTO,STRED_SKOLA_CIZI_OBOR,VS_SKOLA,NAZEV_VS,STAT_VS,VS_ROK_ABSOL,ROK_PR,CISP_KOD,CZ_NAZEV,FORMA,TYP,PR_NAZEV,PR_OBOR,PR_KOMBINACE,SDRUZENE,KOLO_PRIHLASKY,skupina_oboru,stupen_vzdelani,OKRUH1,OKRUH2
PRF,1999.0,Česká republika,43513,,Meziboří,,Česká republika,gymnázia,Česká republika,,7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI GEO,,BIGEO SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,GEO
PRF,1999.0,Česká republika,41501,,Teplice,,Česká republika,Gymnázium,Česká republika,"Teplice, Čs. dobrovolců 530/11 , 41501",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI GEO,,BIGEO SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,GEO
PRF,2000.0,Česká republika,43003,,Chomutov,,Česká republika,Gymnázium,Česká republika,"Chomutov, Mostecká 3000 , 43001",7941K41,2019,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,2022.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI GEO,,BIGEO SŠ,ANO,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,GEO
PRF,1999.0,Česká republika,27715,,Tišice,,Česká republika,Gymnázium Františka Palackého,Česká republika,"Neratovice, Masarykova 450/14 , 27711",7941K81,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI CHE,,BICHE SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,CHE
PRF,1998.0,Česká republika,46604,,Jablonec nad Nisou,,Česká republika,"Gymnázium, příspěvková organizace",Česká republika,"Jablonec nad Nisou, U Balvanu 764/16 , 46601",7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI CHE,,BICHE SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,CHE
PRF,1998.0,Česká republika,40011,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI CHE,,BICHE SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,CHE
PRF,1996.0,Česká republika,40339,,Chlumec,,Česká republika,VOŠ zdravotnická a SŠ zdravotnická,Česká republika,"Ústí nad Labem, Palachova 700/35 , 40001",5343M01,2016,,,,"Vysoká škola zdravotníctva a sociálnej práce sv. Alžbety, n. o.",,,2021.0,2022,N0114A300113,Učitelství biologie pro střední školy,K,N,BI CHE,,BICHE SŠ K,ANO,2,Zdravotnictví,Úplné střední odborné vzdělání s maturitou (bez vyučení),BI,CHE
PRF,2000.0,Česká republika,43501,,Havraň,,Česká republika,gymnázia,Česká republika,,7941K401,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300113,Učitelství biologie pro střední školy,P,N,BI TV,,BITV SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),BI,TV
PRF,1981.0,Česká republika,0,,nevyplněno,,Česká republika,SPŠ sdělovací techniky,Česká republika,"Praha 1 - Nové Město, Panská 856/3 , 11000",7842M01,1999,,,,ZAPADOCESKA UNIVERZITA V PLZNI,ZAPADOCESKA UNIVERZITA V PLZNI,Česká republika,2018.0,2022,N0114A300114,Učitelství fyziky pro střední školy,K,N,FY INF,,FYINF SŠ KS,ANO,2,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,INF
PRF,1996.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Jeseník, Komenského 281/3 , 79001",7941K81,2016,,,,VYSOKÉ UCENÍ TECHNICKÉ V BRNE,VYSOKÉ UCENÍ TECHNICKÉ V BRNE,Česká republika,2019.0,2022,N0114A300114,Učitelství fyziky pro střední školy,K,N,FY MA,,FYMAT SŠ KS,ANO,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,1986.0,Česká republika,43001,,Chomutov,,Česká republika,Gymnázium a Střední odborná škola,Česká republika,"Podbořany, Kpt. Jaroše 862 , 44101",7941K801,2006,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,N0114A300114,Učitelství fyziky pro střední školy,K,N,FY MA,,FYMAT SŠ KS,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,1998.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Trutnov, Jiráskovo náměstí 325 , 54101",7941K41,2017,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,2022.0,2022,N0114A300115,Učitelství chemie pro střední školy,K,N,CHE BI,,CHEBI SŠ KS,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),CHE,BI
PRF,1998.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Trutnov, Jiráskovo náměstí 325 , 54101",7941K41,2017,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,2022.0,2022,N0114A300115,Učitelství chemie pro střední školy,K,N,CHE FY,,CHEFY SŠ KS,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),CHE,FY
PRF,1999.0,Česká republika,40007,,Ústí nad Labem,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0114A300115,Učitelství chemie pro střední školy,P,N,CHE NJ,,CHENJ SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),CHE,NJ
PRF,1996.0,Česká republika,0,,nevyplněno,,Česká republika,Církevní gymnázium,Česká republika,"Plzeň, Mikulášské náměstí 509/15 , 32600",,2015,,,,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,Česká republika,2019.0,2022,N0114A300116,Učitelství informatiky pro střední školy,K,N,INF MA,,INFMAT SŠ KS,ANO,1,,,INF,MA
PRF,1981.0,Česká republika,39470,,Kamenice nad Lipou,,Česká republika,SPŠ a VOŠ,Česká republika,"Písek, Karla Čapka 402 , 39701",2643M004,1999,,,,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,Česká republika,2004.0,2022,N0114A300116,Učitelství informatiky pro střední školy,K,N,INF MA,,INFMAT SŠ KS,ANO,2,"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s maturitou (bez vyučení),INF,MA
PRF,1983.0,Česká republika,0,,nevyplněno,,Česká republika,,Česká republika,,,2022,,,,,TECHNICKA UNIVERZITA  V LIBERCI,Česká republika,2010.0,2022,N0114A300116,Učitelství informatiky pro střední školy,K,N,INF MA,,INFMAT SŠ KS,ANO,2,,,INF,MA
PRF,1997.0,Česká republika,43151,,Klášterec nad Ohří,,Česká republika,"Gymn.a SOŠ, příspěvková organizace",Česká republika,"Klášterec nad Ohří, Chomutovská 459 , 43151",7941K81,2017,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300117,Učitelství matematiky pro střední školy,P,N,MA CHE,,MATCHE SŠ,ANO,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),MA,CHE
PRF,1993.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K001,2012,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300117,Učitelství matematiky pro střední školy,K,N,MA INF,,MATINF SŠ KS,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),MA,INF
PRF,1993.0,Česká republika,0,,nevyplněno,,Česká republika,,Česká republika,,,2014,,,,České vysoké učení technické,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,Česká republika,2018.0,2022,N0114A300117,Učitelství matematiky pro střední školy,K,N,MA INF,,MATINF SŠ KS,ANO,2,,,MA,INF
PRF,1993.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",,2013,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2018.0,2022,N0114A300117,Učitelství matematiky pro střední školy,K,N,MA INF,,MATINF SŠ KS,ANO,2,,,MA,INF
PRF,1996.0,Česká republika,10600,,Praha,,Česká republika,Křesťanské gymnázium,Česká republika,"Praha 10 - Hostivař, Kozinova 1000/1 , 10200",7941K801,2016,,,,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,Česká republika,2020.0,2022,N0114A300117,Učitelství matematiky pro střední školy,K,N,MA INF,,MATINF SŠ KS,ANO,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),MA,INF
PRF,1999.0,Česká republika,41002,,Lovosice,,Česká republika,Gymnázium,Česká republika,"Lovosice, Sady pionýrů 600/6 , 41002",7941K81,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300123,Učitelství geografie pro střední školy,P,N,GEO AJ,,GEOAJ SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,AJ
PRF,2000.0,Česká republika,41501,,Teplice,,Česká republika,GYMNÁZIUM J.A.Komenského s.r.o.,Česká republika,"Dubí, Bystřická 275/27 , 41703",7941K81,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0114A300123,Učitelství geografie pro střední školy,P,N,GEO HI,,GEOHI SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,HI
PRF,2000.0,Česká republika,40502,,Děčín,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300123,Učitelství geografie pro střední školy,P,N,GEO CHE,,GEOCHE SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,CHE
PRF,1999.0,Česká republika,43801,,Žatec,,Česká republika,Gymnázium,Česká republika,"Žatec, Studentská 1075 , 43801",7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0114A300123,Učitelství geografie pro střední školy,P,N,GEO SV,,GEOSV SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,SV
PRF,1995.0,Česká republika,40502,,Bynovec,,Česká republika,ZŠ T. G. Masaryka a gymnázium,Česká republika,"Česká Kamenice, Palackého 535 , 40721",7941K81,2014,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,N0114A300123,Učitelství geografie pro střední školy,P,N,GEO SV,,GEOSV SŠ,ANO,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),GEO,SV
PRF,1999.0,Česká republika,35735,,Vintířov,,Česká republika,Gymnázium a střední odborná škola Chodov,Česká republika,"Chodov, Komenského 273 , 35735",7941K81,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0511A030048,Biologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1991.0,Česká republika,0,,nevyplněno,,Česká republika,SOŠ pro ochr. a obn. ŽP-Schola Humanitas,Česká republika,"Litvínov, Ukrajinská 379 , 43601",1601M005,2010,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2014.0,2022,N0511A030048,Biologie,P,N,,,,,1,Ekologie a ochrana životního prostředí,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1999.0,Česká republika,41501,,Teplice,,Česká republika,Gymnázium,Česká republika,"Teplice, Čs. dobrovolců 530/11 , 41501",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0511A030048,Biologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,35301,,Mariánské Lázně,,Česká republika,Integrovaná střední škola Cheb,Česká republika,"Cheb, Obrněné brigády 2258/6 , 35002",1820M01,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0511A030048,Biologie,P,N,,,,,1,Informatické obory,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1999.0,Česká republika,35002,,Cheb,,Česká republika,Integrovaná střední škola Cheb,Česká republika,"Cheb, Obrněné brigády 2258/6 , 35002",1820M01,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0511A030048,Biologie,P,N,,,,,1,Informatické obory,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1999.0,Česká republika,43513,,Meziboří,,Česká republika,gymnázia,Česká republika,,7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0511A030048,Biologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,40755,,Dolní Podluží,,Česká republika,"VOŠ sklář. a SŠ, příspěvková organizace",Česká republika,"Nový Bor, Wolkerova 316 , 47301",8241M11,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0511A030048,Biologie,P,N,,,,,2,Umění a užité umění,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1998.0,Ukrajina,0,,nevyplněno,,Česká republika,Zahraniční školy-Ukrajina,Ukrajina,,,2017,Stredni ekonomicka skola 100,Zaporozhye,biologie,,,,,2022,N0511A030048,Biologie,P,N,,,,,2,,,,
PRF,1988.0,Česká republika,67401,,Třebíč,,Česká republika,gymnázia,Česká republika,,7941K41,2008,,,,University of the Southwest,,,2016.0,2022,N0511A030048,Biologie,P,N,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1996.0,Česká republika,32200,,Plzeň,,Česká republika,"Gymnázium a Střední odborná škola, Plasy",Česká republika,"Plasy, Školní 280 , 33101",7941K801,2015,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0511A030048,Biologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1996.0,Česká republika,0,,nevyplněno,,Česká republika,,Česká republika,,,2015,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,2019.0,2022,N0511A030048,Biologie,P,N,,,,,1,,,,
PRF,2000.0,Česká republika,41741,,Krupka,,Česká republika,Gymnázium,Česká republika,"Teplice, Čs. dobrovolců 530/11 , 41501",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,N0511A030048,Biologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1995.0,Česká republika,0,,nevyplněno,,Česká republika,,Česká republika,,,2015,,,,UNIVERZITA PARDUBICE,UNIVERZITA PARDUBICE,Česká republika,2021.0,2022,N0511A030048,Biologie,P,N,,,,,1,,,,
PRF,1999.0,Česká republika,14800,,Praha,,Česká republika,gymnázia,Česká republika,,7941K601,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0511A030048,Biologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1987.0,Česká republika,0,,nevyplněno,,Česká republika,Obchodní akademie,Česká republika,"Praha 10 - Vršovice, Heroldovy sady 362/1 , 10100",7842M002,2007,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2012.0,2022,N0511A030048,Biologie,P,N,,,,,2,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1986.0,Česká republika,40334,,Velké Chvojno,,Česká republika,Střední odborné učiliště technické,Česká republika,"Most - Velebudice, Dělnická 21 , 43480",4145L505,2006,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2017.0,2022,N0511A030048,Biologie,P,N,,,,,2,Zemědělství a lesnictví,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,,
PRF,1998.0,Česká republika,40001,,Ústí nad Labem,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K41,2017,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0531A130012,Analytická chemie životního prostředí a toxikologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1997.0,Česká republika,40001,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K81,2016,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0531A130012,Analytická chemie životního prostředí a toxikologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,40502,,Děčín,,Česká republika,Gymnázium,Česká republika,"Děčín, Komenského nám. 340/4 , 40502",7941K41,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0531A130012,Analytická chemie životního prostředí a toxikologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,41141,,Žitenice,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,N0531A130012,Analytická chemie životního prostředí a toxikologie,P,N,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
